thesis_id,degree,pagerank,community_id
2737744404,7,4.4784124168085966e-05,14
2712912844,54,0.00013550346963326132,0
2726481691,131,0.00013282956934681657,15
2738996654,33,7.489836975072961e-05,14
2727448009,27,6.447391909653101e-05,10
2712907369,133,0.0001805812740881877,10
2737702136,142,0.00023444734956132378,16
2453314484,68,0.00011844486121392292,23
2707790701,35,7.876615239680955e-05,18
2664969410,91,0.000146560015536671,14
2691488484,22,5.610943274006481e-05,15
2720571527,100,0.00016819915428055852,14
2727528789,194,0.00021243682798226468,4
2720010111,239,0.00019350963117959816,15
2692726041,45,8.073260325307436e-05,23
2713228493,27,0.00011440529629369222,2
2595776949,17,8.17075780976059e-05,2
2595588550,27,0.0001000286348431493,16
2692725925,197,0.00020769509687550077,15
2723319024,29,7.623309925927039e-05,1
2463232533,292,0.00021935762331718448,29
2451153133,164,0.00025049978020680243,10
2508667060,27,9.312611669731612e-05,16
2728030153,451,0.00033768999315548956,29
2450772836,13,7.627599877033912e-05,14
2723191220,105,0.000139407168339973,1
2717537679,94,0.00015410583677078372,10
2702521820,202,0.00019383762623184343,4
2712595636,75,0.0001707916138079361,14
2698465168,205,0.00019930125319612895,15
2706416036,76,0.00018233430514289823,0
2727160577,88,0.00011643118210812518,1
2595078583,18,5.750294656355882e-05,23
2727310436,33,6.411357688036822e-05,10
2727253385,279,0.00042081617133081473,14
2720326090,102,0.00011717392601937664,29
2738587557,13,5.94859321457325e-05,0
2739476374,166,0.000262406705067128,14
2739476352,44,9.841604720009338e-05,14
2738564610,61,0.0001098989910530835,10
2738564725,28,7.864952696328926e-05,14
2738564718,104,0.00015071907495743913,14
2451028498,80,0.0001571747057861549,1
2596670068,68,0.000130168064040996,14
2611507653,54,0.00014342124204665897,14
2646318767,135,0.0001968944887519944,10
2873308199,13,5.638741231214577e-05,14
2873308723,40,0.00014686643308829315,16
2874582154,214,0.000247391963915952,1
2873813924,461,0.0003569619738793382,29
2873503309,8,4.490972440751431e-05,10
2873408363,17,6.697928479543171e-05,16
2691928286,13,7.078451517411727e-05,16
2691560127,67,0.00016973623463120054,32
2875457209,61,0.00013286639198045025,14
2873444631,20,6.23354171416382e-05,16
2873899081,55,0.00012028162671968488,0
2692100159,211,0.0002206791739239349,15
2525226614,155,0.00025461300888912907,23
2483379762,99,0.00018850223474133415,14
2452037939,187,0.0002336937580650952,1
2497057101,349,0.00036012620586607104,15
2451229721,110,0.00023888975553959554,0
2736127472,11,7.266709805878012e-05,0
2738587504,73,0.00017278671714765286,14
2727110866,22,0.00011329929917630397,23
2728423484,15,8.734503767419745e-05,2
2720010036,106,0.0001420617752365086,4
2713514442,196,0.00019949248495843233,1
2707285495,60,0.00015035185280891678,14
2714206533,142,0.00019038481892866496,23
2733914732,47,0.00013422838206549173,16
2692141492,37,8.720816824801267e-05,16
2693468694,36,0.0001553200379422397,16
2735364455,1,0.0001610331889402406,5
2728230460,442,0.0003313748593092614,29
2739111523,108,0.00011493190061740939,18
2718659731,33,0.00010053167181119305,0
2727615897,476,0.00035667428612367377,29
2504395882,98,0.00016368485338109947,16
2738061365,267,0.00039724046174758124,14
2734545003,86,0.00017664357630841915,16
2737665713,371,0.0002851475968412042,29
2720214501,57,0.0001406904719185233,14
2720214503,149,0.0002477412370507032,14
2611345951,92,0.00020532673481251593,27
2452682707,176,0.00019783917020019725,18
2621490021,55,0.0001012819972168975,10
2737744427,100,0.00014297159979605618,23
2737744399,33,0.00013742413498599773,16
2726480757,9,9.282894506080626e-05,10
2737744380,241,0.00018696912105499694,29
2737702159,18,7.279030419713494e-05,16
2738079070,248,0.00021726622704016787,15
2525226547,11,5.781881889689244e-05,0
