thesis_id,rank,neighbor_id,cosine_similarity
2723319076,6,2739528455,0.6951
2723319076,7,2739528455,0.6951
2723319076,8,2872571928,0.6868
2723319076,9,2738355916,0.6779
2723319076,10,2738355916,0.6779
2451182432,1,2451182432,1.0
2451182432,2,2732362967,0.7334
2451182432,3,2738703984,0.6982
2451182432,4,2733712746,0.6977
2451182432,5,2733712746,0.6977
2451182432,6,2733712746,0.6977
2451182432,7,2727248775,0.6907
2451182432,8,2664969574,0.6893
2451182432,9,2664969574,0.6893
2451182432,10,2734350254,0.6744
2712912865,1,2712912865,1.0
2712912865,2,2873308199,0.8105
2712912865,3,2873503483,0.7695
2712912865,4,2873503483,0.7695
2712912865,5,2727602144,0.7521
2712912865,6,2727602144,0.7521
2712912865,7,2723191191,0.7487
2712912865,8,2723300317,0.733
2712912865,9,2720010295,0.7242
2712912865,10,2720010295,0.7242
2728423485,1,2728423485,1.0
2728423485,2,2686441549,0.7094
2728423485,3,2686441549,0.7094
2728423485,4,2727957069,0.6882
2728423485,5,2873651572,0.676
2728423485,6,2737744399,0.6569
2728423485,7,2737744399,0.6569
2728423485,8,2871192776,0.6568
2728423485,9,2720214889,0.6567
2728423485,10,2723191191,0.6495
2692123402,1,2692123402,1.0
2692123402,2,2626728612,0.8016
2692123402,3,2870389683,0.7898
2692123402,4,2735158210,0.7766
2692123402,5,2735158210,0.7766
2692123402,6,2693004164,0.7639
2692123402,7,2693004164,0.7639
2692123402,8,2713316535,0.7592
2692123402,9,2738595151,0.74
2692123402,10,2871778275,0.7324
2450280103,1,2450280103,1.0
2450280103,2,2693004169,0.6626
2450280103,3,2693004169,0.6626
2450280103,4,2604853530,0.6503
2450280103,5,2496058609,0.646
2450280103,6,2692166325,0.6364
2450280103,7,2727446861,0.6338
2450280103,8,2712470365,0.6331
2450280103,9,2691894163,0.6279
2450280103,10,2691894163,0.6279
2697982022,1,2697982022,1.0
2697982022,2,2736427032,0.8942
2697982022,3,2872727749,0.8935
2697982022,4,2727253391,0.8913
2697982022,5,2727253391,0.8913
2697982022,6,2727784006,0.8855
2697982022,7,2727784006,0.8855
2697982022,8,2873813924,0.8774
2697982022,9,2521331997,0.8684
2697982022,10,2708315603,0.8667
2736937240,1,2736937240,1.0
2736937240,2,2724446500,0.7497
2736937240,3,2724446500,0.7497
2736937240,4,2697982030,0.7365
2736937240,5,2697982030,0.7365
2736937240,6,2727248853,0.7246
2736937240,7,2727248853,0.7246
2736937240,8,2727248853,0.7246
2736937240,9,2872572197,0.7126
2736937240,10,2872572197,0.7126
2738325559,1,2738325559,1.0
2738325559,2,2451175662,0.722
2738325559,3,2452917689,0.7173
2738325559,4,2733987721,0.7158
2738325559,5,2734545148,0.7105
2738325559,6,2734545148,0.7105
2738325559,7,2728881743,0.7018
2738325559,8,2873965919,0.6925
2738325559,9,2462436114,0.6874
2738325559,10,2691222051,0.6764
2712810112,1,2712810112,1.0
2712810112,2,2712358487,0.8815
2712810112,3,2497101809,0.8691
2712810112,4,2497101809,0.8691
2712810112,5,2595488031,0.8661
2712810112,6,2595488031,0.8661
2712810112,7,2621489978,0.8501
2712810112,8,2621489978,0.8501
2712810112,9,2497101318,0.8402
2712810112,10,2734326426,0.8332
2548157493,1,2548157493,1.0
2548157493,2,2598531362,0.7509
2548157493,3,2530645412,0.7464
2548157493,4,2452037939,0.743
2548157493,5,2452037939,0.743
2548157493,6,2453337822,0.7389
2548157493,7,2686709891,0.7299
2548157493,8,2739199194,0.7287
2548157493,9,2739199194,0.7287
2548157493,10,2869882212,0.7286
2697839964,1,2697839964,1.0
2697839964,2,2595649895,0.8397
2697839964,3,2595649895,0.8397
2697839964,4,2595649895,0.8397
2697839964,5,2596282241,0.8315
2697839964,6,2693004402,0.8005
2697839964,7,2531240542,0.771
2697839964,8,2531240542,0.771
2697839964,9,2451028612,0.7582
2697839964,10,2451028612,0.7582
2698567298,1,2698567298,1.0
2698567298,2,2707790617,0.8825
2698567298,3,2707790617,0.8825
2698567298,4,2734387208,0.8203
2698567298,5,2734387208,0.8203
2698567298,6,2452634761,0.8124
2698567298,7,2873041016,0.8074
2698567298,8,2737226938,0.8042
2698567298,9,2737226938,0.8042
2698567298,10,2872727749,0.7983
2727253358,1,2727253358,1.0
2727253358,2,2872326992,0.8557
2727253358,3,2727730894,0.8294
2727253358,4,2872068874,0.819
2727253358,5,2868333047,0.8183
2727253358,6,2868333047,0.8183
2727253358,7,2451029163,0.7901
2727253358,8,2452917506,0.775
2727253358,9,2452917506,0.775
2727253358,10,2713242622,0.7564
2691221993,1,2691221993,1.0
2691221993,2,2738142743,0.7241
2691221993,3,2693468603,0.6888
2691221993,4,2451153135,0.6781
2691221993,5,2730487495,0.6446
2691221993,6,2730487495,0.6446
2691221993,7,2738356021,0.628
2691221993,8,2738356021,0.628
2691221993,9,2596766008,0.6121
2691221993,10,2596766008,0.6121
2731641230,1,2731641230,1.0
2731641230,2,2875966197,0.8189
2731641230,3,2872658471,0.7421
2731641230,4,2712655629,0.6859
2731641230,5,2727703757,0.6854
2731641230,6,2737226580,0.68
2731641230,7,2710054503,0.6577
2731641230,8,2710054503,0.6577
2731641230,9,2626729216,0.6572
2731641230,10,2874808499,0.6508
2737859086,1,2737859086,1.0
2737859086,2,2873041385,0.848
2737859086,3,2734125357,0.8439
2737859086,4,2737649077,0.8415
2737859086,5,2693204229,0.7812
2737859086,6,2451029066,0.7794
2737859086,7,2451029066,0.7794
2737859086,8,2709464370,0.776
2737859086,9,2872888951,0.7659
2737859086,10,2872888951,0.7659
2726480673,1,2726480673,1.0
2726480673,2,2876597861,0.8769
2726480673,3,2876597861,0.8769
2726480673,4,2737855449,0.8585
2726480673,5,2738078906,0.8264
2726480673,6,2738078906,0.8264
2726480673,7,2739063486,0.8257
2726480673,8,2739063486,0.8257
2726480673,9,2739063486,0.8257
2726480673,10,2728154013,0.8221
2713981196,1,2713981196,1.0
2713981196,2,2598443211,0.8301
2713981196,3,2702623451,0.8074
2713981196,4,2872392388,0.7926
2713981196,5,2868406239,0.7923
2713981196,6,2655630554,0.7919
2713981196,7,2729027467,0.7898
2713981196,8,2729027467,0.7898
2713981196,9,2524390056,0.7883
2713981196,10,2692692535,0.7822
2452917425,1,2452917425,1.0
2452917425,2,2686613438,0.8641
2452917425,3,2451175609,0.8567
2452917425,4,2451175609,0.8567
2452917425,5,2868333158,0.8436
2452917425,6,2597319260,0.8422
2452917425,7,2720214273,0.8308
2452917425,8,2720214273,0.8308
2452917425,9,2869882212,0.825
2452917425,10,2869882212,0.825
2734246628,1,2734246628,1.0
2734246628,2,2873751774,0.8219
2734246628,3,2611096211,0.8012
2734246628,4,2611096211,0.8012
2734246628,5,2727633923,0.7495
2734246628,6,2595757850,0.7083
2734246628,7,2727253362,0.6809
2734246628,8,2727253362,0.6809
2734246628,9,2451028912,0.6702
2734246628,10,2727253356,0.649
2737949244,1,2737949244,1.0
2737949244,2,2693204229,0.8326
2737949244,3,2727629197,0.8144
2737949244,4,2875292588,0.7988
2737949244,5,2873813957,0.7912
2737949244,6,2875457209,0.7683
2737949244,7,2875457209,0.7683
2737949244,8,2727099433,0.7636
2737949244,9,2693243209,0.7634
2737949244,10,2872727299,0.7616
2737226467,1,2737226467,1.0
2737226467,2,2872276225,0.8312
2737226467,3,2713424805,0.7889
2737226467,4,2713424805,0.7889
2737226467,5,2713424805,0.7889
2737226467,6,2854339297,0.7743
2737226467,7,2854339297,0.7743
2737226467,8,2489514652,0.7686
2737226467,9,2739844807,0.7516
2737226467,10,2739844807,0.7516
2738356021,1,2738356021,1.0
2738356021,2,2873041025,0.7712
2738356021,3,2596766008,0.7222
2738356021,4,2596766008,0.7222
2738356021,5,2596766008,0.7222
2738356021,6,2729019669,0.7065
2738356021,7,2729019669,0.7065
2738356021,8,2729019669,0.7065
2738356021,9,2713242622,0.7005
2738356021,10,2713242622,0.7005
2737227285,1,2737227285,1.0
2737227285,2,2868448783,0.8271
2737227285,3,2734486799,0.8016
2737227285,4,2595488031,0.753
2737227285,5,2595488031,0.753
2737227285,6,2453337453,0.7507
2737227285,7,2526396487,0.7498
2737227285,8,2737859065,0.7389
2737227285,9,2497101809,0.7388
2737227285,10,2497101809,0.7388
2737761920,1,2737761920,1.0
2737761920,2,2720010144,0.7937
2737761920,3,2723191191,0.7834
2737761920,4,2710231470,0.7473
2737761920,5,2595389391,0.7283
2737761920,6,2712595636,0.7219
2737761920,7,2692141473,0.7162
2737761920,8,2709982269,0.7112
2737761920,9,2872285412,0.6957
2737761920,10,2737226477,0.6863
2738355846,1,2738355846,1.0
2738355846,2,2870042655,0.8862
2738355846,3,2737859063,0.8595
2738355846,4,2585087165,0.8588
2738355846,5,2585087165,0.8588
2738355846,6,2455566973,0.8459
2738355846,7,2455566973,0.8459
2738355846,8,2734981069,0.8163
2738355846,9,2734981069,0.8163
2738355846,10,2872727211,0.8041
2738564535,1,2738564535,1.0
2738564535,2,2713316497,0.677
2738564535,3,2453517859,0.6738
2738564535,4,2691159530,0.6687
2738564535,5,2868448592,0.6686
2738564535,6,2708259113,0.6608
2738564535,7,2708259113,0.6608
2738564535,8,2596798818,0.6601
2738564535,9,2708800770,0.6527
2738564535,10,2708800770,0.6527
2709360793,1,2709360793,1.0
2709360793,2,2707790591,0.8078
2709360793,3,2708314511,0.7991
2709360793,4,2708314511,0.7991
2709360793,5,2733987649,0.7951
2709360793,6,2713749564,0.7875
2709360793,7,2713749564,0.7875
2709360793,8,2737949245,0.776
2709360793,9,2666092580,0.7748
2709360793,10,2873752227,0.7739
2712912868,1,2712912868,1.0
2712912868,2,2728030100,0.79
2712912868,3,2728030100,0.79
2712912868,4,2728030100,0.79
2712912868,5,2727406398,0.7802
2712912868,6,2727406398,0.7802
2712912868,7,2451175665,0.7726
2712912868,8,2729337099,0.7296
2712912868,9,2698674329,0.7248
2712912868,10,2713437139,0.7167
2737744383,1,2737744383,1.0
2737744383,2,2451175609,0.8415
2737744383,3,2451175609,0.8415
2737744383,4,2452917425,0.7982
2737744383,5,2452917425,0.7982
2737744383,6,2452037971,0.7914
2737744383,7,2691980205,0.7829
2737744383,8,2720214273,0.7762
2737744383,9,2720214273,0.7762
2737744383,10,2686613438,0.7759
2737859067,1,2737859067,1.0
2737859067,2,2693004164,0.8074
2737859067,3,2693004164,0.8074
2737859067,4,2868406325,0.7824
2737859067,5,2870389683,0.757
2737859067,6,2871778275,0.7409
2737859067,7,2713316535,0.7213
2737859067,8,2451028499,0.7172
2737859067,9,2723191184,0.6988
2737859067,10,2723191184,0.6988
2734221801,1,2734221801,1.0
2734221801,2,2739352979,0.792
2734221801,3,2869953503,0.7151
2734221801,4,2873596527,0.7108
2734221801,5,2692726044,0.6896
2734221801,6,2718659725,0.6812
2734221801,7,2691159543,0.6801
2734221801,8,2877232836,0.6788
2734221801,9,2877232836,0.6788
2734221801,10,2453337435,0.6735
2713170537,1,2713170537,1.0
2713170537,2,2713242508,0.791
2713170537,3,2727602144,0.7809
2713170537,4,2727602144,0.7809
2713170537,5,2738635878,0.778
2713170537,6,2872572413,0.7709
2713170537,7,2713425202,0.7591
2713170537,8,2713425202,0.7591
2713170537,9,2713425202,0.7591
2713170537,10,2720010295,0.7568
2690909362,1,2690909362,1.0
2690909362,2,2467822454,0.8059
2690909362,3,2873524644,0.6945
2690909362,4,2872350221,0.673
2690909362,5,2872350221,0.673
2690909362,6,2871731750,0.6701
2690909362,7,2691928232,0.6661
2690909362,8,2727253491,0.6533
2690909362,9,2709876383,0.6394
2690909362,10,2737702162,0.6284
2734175720,1,2734175720,1.0
2734175720,2,2693203824,0.819
2734175720,3,2693203824,0.819
2734175720,4,2727471371,0.8043
2734175720,5,2727471371,0.8043
2734175720,6,2708812612,0.7906
2734175720,7,2708812612,0.7906
2734175720,8,2727978265,0.785
2734175720,9,2727978265,0.785
2734175720,10,2734504703,0.7791
2873308042,1,2873308042,1.0
2873308042,2,2531373601,0.7063
2873308042,3,2453440080,0.6619
2873308042,4,2870312516,0.6597
2873308042,5,2595422397,0.6594
2873308042,6,2595422397,0.6594
2873308042,7,2595422397,0.6594
2873308042,8,2693468711,0.6444
2873308042,9,2713018309,0.6308
2873308042,10,2713018309,0.6308
2873407783,1,2873407783,1.0
2873407783,2,2727236829,0.8056
2873407783,3,2718659733,0.7168
2873407783,4,2709982272,0.5631
2873407783,5,2709982272,0.5631
2873407783,6,2495864883,0.5581
2873407783,7,2712960711,0.5507
2873407783,8,2712960711,0.5507
2873407783,9,2712667806,0.5337
2873407783,10,2692100303,0.5296
2598443205,1,2598443205,1.0
2598443205,2,2710382040,0.8652
2598443205,3,2710382040,0.8652
2598443205,4,2710382040,0.8652
2598443205,5,2871579263,0.8493
2598443205,6,2693004169,0.8106
2598443205,7,2693004169,0.8106
2598443205,8,2595588360,0.8092
2598443205,9,2596339142,0.7931
2598443205,10,2723372603,0.7815
2626729012,1,2626729012,1.0
2626729012,2,2873379293,0.842
2626729012,3,2716438029,0.7806
2626729012,4,2452682699,0.7753
2626729012,5,2727406307,0.7615
2626729012,6,2727406307,0.7615
2626729012,7,2713008528,0.7457
2626729012,8,2693242805,0.7424
2626729012,9,2451028869,0.7401
2626729012,10,2709902274,0.7345
2692166113,1,2692166113,1.0
2692166113,2,2698674329,0.8044
2692166113,3,2731308007,0.7703
2692166113,4,2718824972,0.7502
2692166113,5,2737949244,0.7471
2692166113,6,2737949244,0.7471
2692166113,7,2720214501,0.7375
2692166113,8,2720214501,0.7375
2692166113,9,2531373601,0.7356
2692166113,10,2693204229,0.7342
2873525135,1,2873525135,1.0
2873525135,2,2871731583,0.9106
2873525135,3,2871731583,0.9106
2873525135,4,2453302216,0.8581
2873525135,5,2736408071,0.8308
2873525135,6,2736408071,0.8308
2873525135,7,2872572329,0.8078
2873525135,8,2739717075,0.8049
2873525135,9,2739717075,0.8049
2873525135,10,2686027323,0.7565
2706415978,1,2706415978,1.0
2706415978,2,2524390019,0.6993
2706415978,3,2594426705,0.693
2706415978,4,2594426705,0.693
2706415978,5,2519323214,0.6919
2706415978,6,2691928251,0.6749
2706415978,7,2691928251,0.6749
2706415978,8,2692866726,0.6707
2706415978,9,2692890755,0.6694
2706415978,10,2692890755,0.6694
2706416043,1,2706416043,1.0
2706416043,2,2738703686,0.8044
2706416043,3,2738703686,0.8044
2706416043,4,2738703686,0.8044
2706416043,5,2727784015,0.7404
2706416043,6,2734362879,0.7093
2706416043,7,2739352979,0.7057
2706416043,8,2727686879,0.6972
2706416043,9,2727686879,0.6972
2706416043,10,2691159543,0.6952
2713398162,1,2713398162,1.0
2713398162,2,2596066772,0.6277
2713398162,3,2597481387,0.6027
2713398162,4,2596832072,0.5892
2713398162,5,2664969574,0.578
2713398162,6,2664969574,0.578
2713398162,7,2595649916,0.5579
2713398162,8,2873097169,0.5514
2713398162,9,2734350254,0.5452
2713398162,10,2734350254,0.5452
2871032477,1,2871032477,1.0
2871032477,2,2727113774,0.7271
2871032477,3,2872727837,0.7121
2871032477,4,2712857076,0.6908
2871032477,5,2712857076,0.6908
2871032477,6,2515824007,0.6836
2871032477,7,2515824007,0.6836
2871032477,8,2515824007,0.6836
2871032477,9,2598850884,0.6836
2871032477,10,2870003882,0.6831
2873041354,1,2873041354,1.0
2873041354,2,2733712278,0.6934
2873041354,3,2733712278,0.6934
2873041354,4,2873197355,0.6678
2873041354,5,2868481947,0.6473
2873041354,6,2738356009,0.6149
2873041354,7,2738356009,0.6149
2873041354,8,2452917406,0.6107
2873041354,9,2452917406,0.6107
2873041354,10,2525680724,0.6049
2713564658,1,2713564658,1.0
2713564658,2,2873308723,0.6871
2713564658,3,2739199212,0.6797
2713564658,4,2872567316,0.6505
2713564658,5,2691928346,0.649
2713564658,6,2691928346,0.649
2713564658,7,2873813977,0.6468
2713564658,8,2738203069,0.6411
2713564658,9,2872727797,0.6382
2713564658,10,2713018301,0.6277
2735158211,1,2735158211,1.0
2735158211,2,2870200790,0.836
2735158211,3,2738101698,0.8223
2735158211,4,2598443282,0.8203
2735158211,5,2692377666,0.8159
2735158211,6,2872567485,0.8094
2735158211,7,2872567485,0.8094
2735158211,8,2727821669,0.8076
2735158211,9,2727821669,0.8076
2735158211,10,2729597091,0.7997
2724957160,1,2724957160,1.0
2724957160,2,2450772836,0.7651
2724957160,3,2596798797,0.7607
2724957160,4,2737629776,0.6284
2724957160,5,2610300659,0.614
2724957160,6,2733712286,0.6105
2724957160,7,2873546625,0.6081
2724957160,8,2873546625,0.6081
2724957160,9,2737925870,0.5966
2724957160,10,2707179215,0.5959
2729836718,1,2729836718,1.0
2729836718,2,2734350192,0.7954
2729836718,3,2734350192,0.7954
2729836718,4,2734350192,0.7954
2729836718,5,2595004887,0.7316
2729836718,6,2640810765,0.7108
2729836718,7,2640810765,0.7108
2729836718,8,2521332013,0.7098
2729836718,9,2731561909,0.7081
2729836718,10,2731561909,0.7081
2450280358,1,2450280358,1.0
2450280358,2,2853052615,0.8821
2450280358,3,2451029081,0.8789
2450280358,4,2451029081,0.8789
2450280358,5,2868481961,0.8759
2450280358,6,2691894163,0.8488
2450280358,7,2691894163,0.8488
2450280358,8,2691894163,0.8488
2450280358,9,2708036284,0.8324
2450280358,10,2708036284,0.8324
2598443204,1,2598443204,1.0
2598443204,2,2713242612,0.8717
2598443204,3,2872833738,0.8142
2598443204,4,2872833738,0.8142
2598443204,5,2597586101,0.8006
2598443204,6,2737411286,0.7963
2598443204,7,2737411286,0.7963
2598443204,8,2738544209,0.7765
2598443204,9,2463602593,0.731
2598443204,10,2463602593,0.731
2853181499,1,2853181499,1.0
2853181499,2,2868035577,0.945
2853181499,3,2692305264,0.8303
2853181499,4,2692305264,0.8303
2853181499,5,2692305264,0.8303
2853181499,6,2692075507,0.7468
2853181499,7,2692075507,0.7468
2853181499,8,2692075507,0.7468
2853181499,9,2525610194,0.7361
2853181499,10,2735225166,0.7152
2525036799,1,2525036799,1.0
2525036799,2,2727992337,0.8034
2525036799,3,2727992337,0.8034
2525036799,4,2876351264,0.7961
2525036799,5,2734175636,0.791
2525036799,6,2873524778,0.7908
2525036799,7,2453020892,0.7722
2525036799,8,2739476381,0.7657
2525036799,9,2597373131,0.7596
2525036799,10,2597373131,0.7596
2692075808,1,2692075808,1.0
2692075808,2,2597274430,0.883
2692075808,3,2597274430,0.883
2692075808,4,2598443209,0.855
2692075808,5,2713409869,0.8405
2692075808,6,2724341430,0.8283
2692075808,7,2724341430,0.8283
2692075808,8,2692912676,0.8276
2692075808,9,2692912676,0.8276
2692075808,10,2712907694,0.8196
2872658667,1,2872658667,1.0
2872658667,2,2727406314,0.8009
2872658667,3,2737855453,0.7786
2872658667,4,2727253381,0.7136
2872658667,5,2691928375,0.7135
2872658667,6,2873524616,0.7022
2872658667,7,2686775606,0.6933
2872658667,8,2737834980,0.6923
2872658667,9,2733712184,0.6901
2872658667,10,2733712184,0.6901
2856546429,1,2856546429,1.0
2856546429,2,2727401390,0.7533
2856546429,3,2727401390,0.7533
2856546429,4,2712810138,0.7362
2856546429,5,2712810138,0.7362
2856546429,6,2735158228,0.7236
2856546429,7,2717386708,0.7021
2856546429,8,2470274075,0.6975
2856546429,9,2714075558,0.6936
2856546429,10,2872849566,0.686
2873041013,1,2873041013,1.0
2873041013,2,2727253393,0.8278
2873041013,3,2735208305,0.7199
2873041013,4,2735208305,0.7199
2873041013,5,2692692565,0.7188
2873041013,6,2720214402,0.7082
2873041013,7,2720214402,0.7082
2873041013,8,2720214402,0.7082
2873041013,9,2733712347,0.6995
2873041013,10,2727703757,0.6963
2869913464,1,2869913464,1.0
2869913464,2,2867910947,0.745
2869913464,3,2867910947,0.745
2869913464,4,2873751803,0.7207
2869913464,5,2720214503,0.7156
2869913464,6,2720214503,0.7156
2869913464,7,2873525024,0.7058
2869913464,8,2873525024,0.7058
2869913464,9,2872728034,0.7008
2869913464,10,2738355839,0.6989
2872641090,1,2872641090,1.0
2872641090,2,2712971955,0.6739
2872641090,3,2739049226,0.6653
2872641090,4,2739049226,0.6653
2872641090,5,2597721553,0.6593
2872641090,6,2719955088,0.6358
2872641090,7,2719955088,0.6358
2872641090,8,2877389708,0.631
2872641090,9,2737844785,0.6308
2872641090,10,2854223563,0.627
2727516998,1,2727516998,1.0
2727516998,2,2595983977,0.7983
2727516998,3,2595983977,0.7983
2727516998,4,2463602593,0.7901
2727516998,5,2463602593,0.7901
2727516998,6,2612396571,0.7863
2727516998,7,2713008528,0.7737
2727516998,8,2453337522,0.7697
2727516998,9,2874581367,0.7595
2727516998,10,2874581367,0.7595
2723319075,1,2723319075,1.0
2723319075,2,2727602144,0.7951
2723319075,3,2727602144,0.7951
2723319075,4,2713242508,0.7568
2723319075,5,2737744429,0.7168
2723319075,6,2737744429,0.7168
2723319075,7,2713425202,0.7131
2723319075,8,2713425202,0.7131
2723319075,9,2713425202,0.7131
2723319075,10,2875394954,0.702
2451028917,1,2451028917,1.0
2451028917,2,2726480757,0.9179
2451028917,3,2726480757,0.9179
2451028917,4,2720010105,0.8698
2451028917,5,2869723722,0.7429
2451028917,6,2870780004,0.654
2451028917,7,2870003882,0.6321
2451028917,8,2642153006,0.6309
2451028917,9,2607128906,0.6092
2451028917,10,2692978978,0.5925
2720326056,1,2720326056,1.0
2720326056,2,2737855341,0.8792
2720326056,3,2451028645,0.8748
2720326056,4,2451028645,0.8748
2720326056,5,2691894130,0.8694
2720326056,6,2691894130,0.8694
2720326056,7,2691894130,0.8694
2720326056,8,2737744385,0.8642
2720326056,9,2737744385,0.8642
2720326056,10,2708239179,0.8622
2738218408,1,2738218408,1.0
2738218408,2,2738218390,0.8333
2738218408,3,2640810128,0.7644
2738218408,4,2727516974,0.7478
2738218408,5,2737925869,0.7475
2738218408,6,2737925869,0.7475
2738218408,7,2737925869,0.7475
2738218408,8,2872572390,0.7393
2738218408,9,2872572390,0.7393
2738218408,10,2708259113,0.7299
2708961000,1,2708961000,1.0
2708961000,2,2693242800,0.7834
2708961000,3,2693242800,0.7834
2708961000,4,2463602593,0.7818
2708961000,5,2463602593,0.7818
2708961000,6,2453337522,0.7738
2708961000,7,2450280098,0.7636
2708961000,8,2450280098,0.7636
2708961000,9,2737925877,0.7567
2708961000,10,2717563392,0.7554
2737616910,1,2737616910,1.0
2737616910,2,2453508180,0.7843
2737616910,3,2737744439,0.773
2737616910,4,2686909199,0.7539
2737616910,5,2872693492,0.7418
2737616910,6,2452038102,0.7369
2737616910,7,2452038102,0.7369
2737616910,8,2483379762,0.7243
2737616910,9,2483379762,0.7243
2737616910,10,2450921609,0.7206
2712806135,1,2712806135,1.0
2712806135,2,2595488046,0.9146
2712806135,3,2595488046,0.9146
2712806135,4,2873524778,0.8085
2712806135,5,2709709955,0.7929
2712806135,6,2709709955,0.7929
2712806135,7,2727629166,0.734
2712806135,8,2734175636,0.7136
2712806135,9,2734505626,0.7109
2712806135,10,2736919894,0.7084
2724269679,1,2724269679,1.0
2724269679,2,2873797319,0.8505
2724269679,3,2712810268,0.8001
2724269679,4,2712810268,0.8001
2724269679,5,2725815971,0.7918
2724269679,6,2873197290,0.7908
2724269679,7,2874066784,0.788
2724269679,8,2452038102,0.7855
2724269679,9,2452038102,0.7855
2724269679,10,2733712751,0.7854
2868294694,1,2868294694,1.0
2868294694,2,2451153157,0.8198
2868294694,3,2723599840,0.7838
2868294694,4,2685589653,0.7539
2868294694,5,2685589653,0.7539
2868294694,6,2685589653,0.7539
2868294694,7,2604853547,0.7537
2868294694,8,2708989926,0.7498
2868294694,9,2870200687,0.7495
2868294694,10,2870200687,0.7495
2595488057,1,2595488057,1.0
2595488057,2,2453540343,0.9042
2595488057,3,2453540343,0.9042
2595488057,4,2453540343,0.9042
2595488057,5,2708057896,0.894
2595488057,6,2734175720,0.7161
2595488057,7,2734175720,0.7161
2595488057,8,2691980205,0.6815
2595488057,9,2727253388,0.6671
2595488057,10,2727253388,0.6671
2727790410,1,2727790410,1.0
2727790410,2,2734125224,0.782
2727790410,3,2738355856,0.7731
2727790410,4,2723340181,0.771
2727790410,5,2872207363,0.7472
2727790410,6,2872207363,0.7472
2727790410,7,2728423492,0.7454
2727790410,8,2526479045,0.7443
2727790410,9,2526479045,0.7443
2727790410,10,2526479045,0.7443
2727253465,1,2727253465,1.0
2727253465,2,2712713911,0.796
2727253465,3,2728330050,0.791
2727253465,4,2868333194,0.7881
2727253465,5,2873813972,0.7872
2727253465,6,2707366488,0.7871
2727253465,7,2707366488,0.7871
2727253465,8,2707366488,0.7871
2727253465,9,2707583767,0.7792
2727253465,10,2873308737,0.7778
2692100413,1,2692100413,1.0
2692100413,2,2739068725,0.7522
2692100413,3,2640810765,0.7394
2692100413,4,2640810765,0.7394
2692100413,5,2735066774,0.7362
2692100413,6,2875886386,0.7096
2692100413,7,2608654636,0.6757
2692100413,8,2608654636,0.6757
2692100413,9,2727448841,0.6693
2692100413,10,2736918907,0.6559
2872572102,1,2872572102,1.0
2872572102,2,2737744379,0.8669
2872572102,3,2737744379,0.8669
2872572102,4,2872572140,0.8451
2872572102,5,2872572140,0.8451
2872572102,6,2713252431,0.8353
2872572102,7,2738218209,0.8274
2872572102,8,2738218209,0.8274
2872572102,9,2691928283,0.8233
2872572102,10,2869882092,0.8173
2868448269,1,2868448269,1.0
2868448269,2,2727253370,0.6876
2868448269,3,2452727889,0.6677
2868448269,4,2452727889,0.6677
2868448269,5,2872658213,0.6657
2868448269,6,2699127253,0.664
2868448269,7,2453337435,0.6635
2868448269,8,2451029163,0.6565
2868448269,9,2692100163,0.6524
2868448269,10,2453337552,0.6462
2704068947,1,2704068947,1.0
2704068947,2,2737702165,0.8982
2704068947,3,2713242622,0.7827
2704068947,4,2713242622,0.7827
2704068947,5,2451029163,0.7595
2704068947,6,2597117821,0.7506
2704068947,7,2463007408,0.7426
2704068947,8,2463007408,0.7426
2704068947,9,2595588655,0.7311
2704068947,10,2665996710,0.702
2738416530,1,2738416530,1.0
2738416530,2,2691928321,0.8169
2738416530,3,2691928321,0.8169
2738416530,4,2709514393,0.7588
2738416530,5,2709514393,0.7588
2738416530,6,2872285414,0.7468
2738416530,7,2712718151,0.733
2738416530,8,2727629197,0.7295
2738416530,9,2873751895,0.718
2738416530,10,2738203066,0.7166
2707790617,1,2707790617,1.0
2707790617,2,2698567298,0.8825
2707790617,3,2698567298,0.8825
2707790617,4,2452634761,0.8565
2707790617,5,2727253496,0.8534
2707790617,6,2873205542,0.8244
2707790617,7,2452917570,0.8224
2707790617,8,2452917570,0.8224
2707790617,9,2737226938,0.8124
2707790617,10,2737226938,0.8124
2531240542,1,2531240542,1.0
2531240542,2,2463232526,0.8811
2531240542,3,2595649895,0.8186
2531240542,4,2595649895,0.8186
2531240542,5,2595649895,0.8186
2531240542,6,2693004402,0.7896
2531240542,7,2697839964,0.771
2531240542,8,2697839964,0.771
2531240542,9,2873041018,0.7677
2531240542,10,2873041018,0.7677
2872735252,1,2872735252,1.0
2872735252,2,2712912588,0.8254
2872735252,3,2453338089,0.8168
2872735252,4,2453338089,0.8168
2872735252,5,2720571538,0.7977
2872735252,6,2874838653,0.7859
2872735252,7,2720326045,0.7745
2872735252,8,2720326045,0.7745
2872735252,9,2868333021,0.7721
2872735252,10,2452917469,0.7715
2451029078,1,2451029078,1.0
2451029078,2,2691928158,0.8306
2451029078,3,2723319066,0.7446
2451029078,4,2689210600,0.735
2451029078,5,2689210600,0.735
2451029078,6,2524896227,0.726
2451029078,7,2666092451,0.7235
2451029078,8,2666092459,0.7235
2451029078,9,2483520198,0.7182
2451029078,10,2452037935,0.7177
2689748556,1,2689748556,1.0
2689748556,2,2712702136,0.6965
2689748556,3,2626728617,0.6749
2689748556,4,2626728617,0.6749
2689748556,5,2870076186,0.6633
2689748556,6,2875966209,0.6541
